"facility","severity_id","mnemonic","vendor_format","vendor_explanation","vendor_recommended_action"
"OSPF","3","MTS_DROP","Error returned from mts_drop(), errno: %s","OSPF called an MTS API which returned an error. Parameters: Error ...","No action is required."
"OSPF","3","MTS_NOTIFY","Error returned from mts_send_notify(), errno: %s","OSPF called an MTS API which returned an error. Parameters: Error ...","No action is required."
"OSPF","3","MTS_RECV","Error returned from tsp_mts_recv(), errno: %s","OSPF called an MTS API which returned an error. Parameters: Error ...","No action is required."
"OSPF","3","PSS_AREA","PSS %s for area %ld failed","OSPF called a PSS API which returned an error. Parameters: Action, Area Id ...","No action is required."
"OSPF","3","PSS_GLOBAL","PSS %s for global data failed","OSPF called a PSS API which returned an error. Parameters: Action ...","No action is required."
"OSPF","3","PSS_INTF","PSS %s for interface %s failed","OSPF called a PSS API which returned an error. Parameters: Action, Interface Id ...","No action is required."
"OSPF","3","PSS_LSDB","PSS %s for LSA %s failed","OSPF called a PSS API which returned an error. Parameters: Action, LSA ...","No action is required."
"OSPF","3","PSS_NBR","PSS %s for neighbor %s failed","OSPF called a PSS API which returned an error. Parameters: Action, Neighbor Id ...","No action is required."
"OSPF","3","PSS_READ","PSS read for %s information failed","The system has detected an error.Parameters: Data ... ; Explanation: OSPF called a PSS API which returned an error.","No action is required."
"OSPF","3","PSS_SR","PSS %s for sr %ld failed","OSPF called a PSS API which returned an error. Parameters: Action, Subrouter Id ...","No action is required."
"OSPF","3","ROUTEDEL","Route deletion %s/%d failed","Internal Error. Parameters: Prefix, Length ...","No action is required."
"OSPF","3","SMALLBUF","%s packet doesn't fit in buffer (packet %d/ buffer %d)","The router has allocated a packet buffer that was too small. Parameters: Packet Type, Packet Size, Buffer Size ...","No action is required."
"OSPF","3","TLV_INTF","Failed to convert to %s for %s","OSPF called an TLV intf which returned an error. Parameters: Action, Data ...","No action is required."
"OSPF","3","UNAWAKABLE","Trying to awake unawakable thread %s","Thread cannot be wokenup at this time Parameters: Thread Name ...","No action is required."
"OSPF","3","UNKNOWNSIG","Received unknown signal: %d","An unexpected software interruption was received. Parameters: Signal ...","No action is required."
"OSPF","4","AF_NO_FUNC","Function %s not supported by OSPF version %s","Function is not specified for the current address family Parameters: Function Name, OSPF Version ...","No action is required."
"OSPF","4","AREA_ERR","Packet from %s on %s received for wrong area %s","A OSPF packet not belonging to this area was received Parameters: Source IP address, Interface name, Area ID ...","No action is required."
"OSPF","4","AUTH_ERR","Received packet from %s on %s with bad authentication %hx","A OSPF packet with mismatched authentication type was received Parameters: Source IP address, Interface name, Type ...","No action is required."
"OSPF","4","CKSM_ERR","Bad OSPF checksum in packet %hx computed %hx from %s on %s","A OSPF packet with invalid checksum was received Parameters: Checksum value, Checksum value, Source IP address, Interface name ...","No action is required."
"OSPF","4","CLEANUP","OSPF is exiting, reason %s(0x%x) ; Parameters: Reason string, Reason no. ...","OSPF has been deconfigured or restarted.","No action is required."
"OSPF","4","DEST_INVALID","Bad destination address %s","A OSPFv3 packet with muticast source address was received Parameters: Source IP address ...","No action is required."
"OSPF","4","DUPRID","Router %s on interface %s is using our routerid, packet dropped","Two routers are configured with the same router ID. Parameters: Router Id, Interface Id ...","Check all routers on the indicated interface for misconfigurations."
"OSPF","4","IF_ERR","Packet from %s received on %s interface %s","A OSPF packet not belonging to this interface was received Parameters: Source IP address, reason, Interface ...","No action is required."
"OSPF","4","INVALIDOUT","Trying to send packet with packettype %d to %s on %s","The router tried to send unknown OSPF packet. Parameters: Packet Type, Destination, Interface Id ...","No action is required."
"OSPF","4","NEIGH_ERR","Neighbor %s not found, packet dropped","A non-hello OSPF packet with no neighbor was received Parameters: Source IP address ...","No action is required."
"OSPF","4","PKTLEN_ERR","Packet received from %s on %s has length %d which is less than %s %d","A OSPF packet with invalid length was received Parameters: Source IP address, Interface name, Packet length, Type, Header length ...","No action is required."
"OSPF","4","PKTTYPE_ERR","Unknown type %d received from %s on %s","A OSPF packet with incorrect packet type was received Parameters: Packet type, Source IP address, Interface name ...","No action is required."
"OSPF","4","REDIST_MAX_PFX","Redistribution prefix limit has been reached - %d prefixes","Check if redistRIBution of large number of prefixes is desired and has not been configured by mistake Parameters: Number of prefixes ...","No action is required."
"OSPF","4","REDIST_THR_PFX","Redistribution prefix threshold has been reached - %d prefixes","Check if redistRIBution of large number of prefixes is desired and has not been configured by mistake Parameters: Number of prefixes ...","No action is required."
"OSPF","4","RESTART_SHUTDOWN","OSPF shutting self down via restart command","OSPF process is shutting itself down due to the restart command.","No action is required."
"OSPF","4","SELF_LSA","context %s: %s","Router received a newer copy of an LSA generated by itself. Two routers may be configured with the same router ID or a router which was disconnected from the network has come back. Parameters: Context, Message ...","Verify if the router ID for the router is unique in the network."
"OSPF","4","SOURCE_ERR","Bad source address %s - ours on %s","A OSPF packet with our own source address was received Parameters: IP address, Interface name ...","No action is required."
"OSPF","4","SRC_INVALID","Invalid src address %s, should not be seen on %s","A OSPF packet packet with source address not on this network was received Parameters: Source IP address, Interface name ...","No action is required."
"OSPF","4","SRC_MCAST","Bad source address %s - multicast on %s","A OSPFv3 packet with muticast source address was received Parameters: Source IP address ...","No action is required."
"OSPF","4","VERSION_ERR","Bad ospf version %d received from %s on %s","A OSPF packet with incorrect version number was received Parameters: Version number, Source IP address, Interface name ...","No action is required."
"OSPF","4","WRONGQ","Found wrong type of packet (%d) on internal %s queue","Did not expect the specified packet type on the given incoming message queue Parameters: Packet Type, Queue ...","No action is required."
"OSPF","5","ADJCHANGE","Nbr %s on %s went %s","An OSPF neighborship has just been established. Or a neighborship has just been shutdown. Parameters: Neighbor Id, Interface Id, New State ...","No action is required."
"OSPF","5","BFD_DOWN","BFD state Down for %s on %s (area %s) BFD code %d","The system has detected an error.Parameters: Neighbor Id, Interface Id, Area Id, BFD code ... Explanation: OSPF received BFD down notification.","No action is required."
"OSPF","5","NBRSTATE","Process %s, Nbr %s on %s from %s to %s, %s","The system has detected an error.Parameters: Process tag, Neighbor Id, Interface Id, Old State, New State, Event ... Explanation: An OSPF neighbor has just changed its state.","No action is required."
"OSPF","6","DECONFIG_SHUTDOWN","OSPF shutting self down via deconfiguration","OSPF process is shutting itself down due to the deconfiguration command.","No action is required."
"OSPF","6","HA_DB_REBUILD","HA run-time database buildup %s","OSPF stateful restart status Parameters: Action ...","No action is required."
"OSPF","6","HA_STATEFUL","Stateful HA %s","OSPF stateful restart status Parameters: Action ...","No action is required."
"OSPF","6","MTS_UNKNOWN_MSG","Received unknown MTS message with opcode %d, dropping it","OSPF received an unknown MTS message. The message will be dropped Parameters: MTS Opcode ...","No action is required."
"OSPF","6","SHUTDOWN_REQUEST_FAIL","OSPF shutdown request failed, %s","OSPF request to system mananger for permission to shutdown was turned down. Parameters: Error ...","No action is required."
"OSPF","6","START","Starting OSPF %s, %s","OSPF process is starting due to the specified reason. Parameters: Process name, Reason ...","No action is required."
"OSPF","6","UNKNOWN_SHUTDOWN","OSPF shutting self down due to unknown reason","OSPF process is shutting itself down due to unknown reason.","No action is required."
"PCL","2","MALLOC_FAILED","malloc() failed for allocating %s in %s()","PCL process is out of heap memory.","No action is required."
"PCL","2","SLAB_ALLOC_FAILED","slab_calloc() failed for allocating %s in %s()","PCL process is out of heap memory.","No action is required."
"PCL","2","SMALLOC_FAILED","smalloc() failed for allocating %s in %s()","PCL process is out of shared memory. This could be due to temporary increase in the number of policies configured to a very high value.","No action is required."
"PCL","3","API_FAILED","%s - failed in %s()","An unexpected but manageable event has occurred.;.","No action is required."
"PCL","3","API_FAILED_NUM","%s - failed for %d in %s()","An unexpected but manageable event has occurred.;.","No action is required."
"PCL","3","API_FAILED_NUM_NUM","%s - failed for %d %d in %s()","An unexpected but manageable event has occurred.;.","No action is required."
"PCL","3","API_FAILED_STR","%s - failed for %s in %s()","An unexpected but manageable event has occurred.;.","No action is required."
"PCL","3","API_FAILED_STR_NUM","%s - failed for %s %d in %s()","An unexpected but manageable event has occurred.;.","No action is required."
"PCL","3","API_FAILED_STR_STR","%s - failed for %s %s in %s()","An unexpected but manageable event has occurred.;.","No action is required."
"PCL","3","MQ_FAILED","%s failed, errno: %s in %s()","An unexpected but manageable event has occurred.;.","No action is required."
"PCL","3","MQ_FAILED_NAME","%s failed for client %s, errno: %s in %s()","An unexpected but manageable event has occurred.;.","No action is required."
"PCL","3","MQ_FAILED_PID","%s failed to client pid: %d, errno: %s in %s()","An unexpected but manageable event has occurred.;.","No action is required."
"PCL","3","MTS_DROP","Error returned from mts_drop(), errno: %s","PCL called an MTS API which returned an error.","No action is required."
"PCL","3","MTS_RECV","Error returned from tsp_mts_recv(), errno: %s","PCL called an MTS API which returned an error.","No action is required."
